"change_diff_eb","site","date","nl"
0.00101976224348338,"Deans",2022-08-30,1
0.023720383242921,"Deans",2022-08-30,1
0.00534011671997336,"Deans",2022-08-30,1
0.0172885987794994,"Deans",2022-08-30,1
0.0192058624246149,"Deans",2022-08-30,1
0.0195310610534181,"Deans",2022-08-30,1
0.002644945016222,"Deans",2022-08-30,1
0.0299927388517475,"Deans",2022-08-30,1
0.0396501896396517,"Deans",2022-08-30,1
0.00278201092348065,"Deans",2022-08-30,1
0.0216041155945192,"Deans",2022-08-30,1
0.00713126515335564,"Deans",2022-08-30,1
0.0235904653736167,"Deans",2022-08-30,1
0.0256460510943668,"Deans",2022-08-30,1
0.0141108606744952,"Deans",2022-08-30,1
0.0219294155780051,"Deans",2022-08-30,1
0.0705583247626888,"Deans",2022-08-30,1
0.0258734460213786,"Deans",2022-08-30,1
0.0605474533870129,"Deans",2022-08-30,2
0.0414354026106901,"Deans",2022-08-30,2
0.0174864286019683,"Deans",2022-08-30,2
0.0410727927105518,"Deans",2022-08-30,2
0.00476621750796121,"Deans",2022-08-30,2
0.00225887020707245,"Deans",2022-08-30,2
0.069674096666772,"Deans",2022-08-30,2
0.0779070956055303,"Deans",2022-08-30,2
0.0202156981250949,"Deans",2022-08-30,2
0.0172822875304148,"Deans",2022-08-30,2
0.0198952268846603,"Deans",2022-08-30,2
0.0189000252723004,"Deans",2022-08-30,2
0.0181821057159021,"Deans",2022-08-30,2
0.0662605377707191,"Deans",2022-08-30,2
0.00938462386079127,"Deans",2022-08-30,2
0.012134426002347,"Deans",2022-08-30,2
0.0382167057941705,"Deans",2022-08-30,2
0.05561930749851,"Deans",2022-08-30,2
0.00822842508140806,"Deans",2022-08-30,2
0.0193024709448747,"Deans",2022-08-30,2
0.0119470710142769,"Deans",2022-08-30,2
0.0378987051468804,"Deans",2022-08-30,2
0.0163596065402456,"Deans",2022-08-30,2
0.0622948154811458,"Deans",2022-08-30,2
0.0167752393693783,"Deans",2022-08-30,2
0.0231517776968094,"Deans",2022-08-30,2
0.00368220480241153,"Deans",2022-08-30,2
0.043084875992081,"Deans",2022-08-30,2
0.00712104209149464,"Deans",2022-08-30,2
0.0115744156521037,"Deans",2022-08-30,2
0.0481559975035432,"Deans",2022-08-30,2
0.0435584847873754,"Deans",2022-08-30,2
0.00993097962898899,"Deans",2022-08-30,2
0.0159159242475805,"Deans",2022-08-30,2
0.0335088661599597,"Deans",2022-08-30,2
0.00966424760140164,"Deans",2022-08-30,2
0.0367053880235851,"Deans",2022-08-30,2
0.00736623549876525,"Deans",2022-08-30,2
0.0745436517956251,"Deans",2022-08-30,2
0.0459651767704266,"Deans",2022-08-30,2
0.00912629733198125,"Deans",2022-08-30,2
0.0834154605438877,"Deans",2022-08-30,2
0.0883529110642914,"Deans",2022-08-30,2
0.0441840019636293,"Deans",2022-08-30,2
0.0647455503361569,"Deans",2022-08-30,2
0.0050295679050739,"Deans",2022-08-30,2
0.0588319408012167,"Deans",2022-08-30,2
0.0559153275463621,"Deans",2022-08-30,2
0.0740096783988723,"Deans",2022-08-30,2
0.0378330172080922,"Deans",2022-08-30,2
0.0915154876742183,"Deans",2022-08-30,2
0.0129111711766669,"Deans",2022-08-30,2
0.0389016441617455,"Deans",2022-08-30,2
0.0163895206194132,"Deans",2022-08-30,2
0.086820501651477,"Deans",2022-08-30,2
0.033998586115124,"Deans",2022-08-30,2
0.00692361946565217,"Deans",2022-08-30,2
0.00667711105901431,"Deans",2022-08-30,2
0.0213184738665321,"Deans",2022-08-30,2
0.0656355655126473,"Deans",2022-08-30,2
0.0620128174618211,"Deans",2022-08-30,2
0.0149447746897924,"Deans",2022-08-30,2
0.0930907998782748,"Deans",2022-08-30,2
0.0780303464054335,"Deans",2022-08-30,2
0.0546170257083394,"Deans",2022-08-30,2
0.019024560879086,"Deans",2022-08-30,2
0.0296935947316881,"Deans",2022-08-30,2
0.0128434527808272,"Deans",2022-08-30,2
0.0252214258537624,"Deans",2022-08-30,2
0.0460540915198329,"Deans",2022-08-30,2
0.0384737957490565,"Deans",2022-08-30,2
0.0208197170671798,"Deans",2022-08-30,2
0.0980086760675344,"Deans",2022-08-30,2
0.00925851763345429,"Deans",2022-08-30,2
0.0127713702044839,"Deans",2022-08-30,2
0.0519718848117188,"Deans",2022-08-30,2
0.0516781869828166,"Deans",2022-08-30,2
0.0128541135975403,"Deans",2022-08-30,2
0.0353432994223372,"Deans",2022-08-30,2
0.0770368904283383,"Deans",2022-08-30,2
0.0691169796760491,"Deans",2022-08-30,2
0.0453818223773269,"Deans",2022-08-30,2
0.0159872907870287,"Deans",2022-08-30,2
0.0207514001008746,"Deans",2022-08-30,2
0.0367034650964326,"Deans",2022-08-30,2
0.00635515126417552,"Deans",2022-08-30,2
0.0127076241991598,"Deans",2022-08-30,2
0.0787444888647455,"Deans",2022-08-30,2
0.0406043029323715,"Deans",2022-08-30,2
0.0144233642409124,"Deans",2022-08-30,2
0.0358722330536756,"Deans",2022-08-30,2
0.0627962699145859,"Deans",2022-08-30,2
0.0415179722437801,"Deans",2022-08-30,2
0.0246458539102301,"Deans",2022-08-30,2
0.0622137438673863,"Deans",2022-08-30,2
0.0730600053021262,"Deans",2022-08-30,2
0.020341387328934,"Deans",2022-08-30,2
0.0142954673506444,"Deans",2022-08-30,2
0.0818172668114527,"Deans",2022-08-30,2
0.0259242325714294,"Deans",2022-08-30,2
0.0537964825397587,"Deans",2022-08-30,3
0.0321971875185503,"Deans",2022-08-30,3
0.0568814296531023,"Deans",2022-08-30,3
0.0393828043482698,"Deans",2022-08-30,3
0.00376017718516853,"Deans",2022-08-30,3
0.0437557941884201,"Deans",2022-08-30,3
0.00551297654412648,"Deans",2022-08-30,3
0.0676029260309778,"Deans",2022-08-30,3
0.0464976339527074,"Deans",2022-08-30,3
0.0180439130792235,"Deans",2022-08-30,3
0.0500033774275631,"Deans",2022-08-30,3
0.0164848490591136,"Deans",2022-08-30,3
0.0119129951304926,"Deans",2022-08-30,3
0.0246328919750563,"Deans",2022-08-30,3
0.0356238015596781,"Deans",2022-08-30,3
0.0726537379755117,"Deans",2022-08-30,3
0.0446628005124407,"Deans",2022-08-30,3
0.0303639083468858,"Deans",2022-08-30,3
0.0194004869621956,"Deans",2022-08-30,3
0.0176058961183116,"Deans",2022-08-30,3
0.0225228299533518,"Deans",2022-08-30,3
0.0194208500828207,"Deans",2022-08-30,3
0.0601640491923303,"Deans",2022-08-30,3
0.0252115111413724,"Deans",2022-08-30,3
0.0136287684970918,"Deans",2022-08-30,3
0.0279222909814039,"Deans",2022-08-30,3
0.0529952753745939,"Deans",2022-08-30,3
0.0197882609133643,"Deans",2022-08-30,3
0.0257481803886615,"Deans",2022-08-30,3
0.02707115125583,"Deans",2022-08-30,3
0.0206317511903496,"Deans",2022-08-30,3
0.0531771432761543,"Deans",2022-08-30,3
0.0467668605192253,"Deans",2022-08-30,3
0.0105762354605061,"Deans",2022-08-30,3
0.0216772587482273,"Deans",2022-08-30,3
0.0768851560815626,"Deans",2022-08-30,3
0.0927986142076596,"Deans",2022-08-30,3
0.00640292884363993,"Deans",2022-08-30,3
0.0245124709280047,"Deans",2022-08-30,3
0.0064328143394381,"Deans",2022-08-30,3
0.00640804745476608,"Deans",2022-08-30,3
0.0206542204286692,"Deans",2022-08-30,3
0.0475170066364903,"Deans",2022-08-30,3
0.012388793959367,"Deans",2022-08-30,3
0.0173776952792993,"Deans",2022-08-30,3
0.0365593468696557,"Deans",2022-08-30,3
0.0121622844872453,"Deans",2022-08-30,3
0.0144319092820896,"Deans",2022-08-30,3
0.016232994863526,"Deans",2022-08-30,3
0.0252197278640157,"Deans",2022-08-30,3
0.0157146455278318,"Deans",2022-08-30,3
0.0504389757215672,"Deans",2022-08-30,3
0.0499628382766534,"Deans",2022-08-30,3
0.0297995744401272,"Deans",2022-08-30,3
0.0229027527771667,"Deans",2022-08-30,3
0.0503381668847422,"Deans",2022-08-30,3
0.0367528337113986,"Deans",2022-08-30,3
0.0793856027741751,"Deans",2022-08-30,3
0.0188657147280641,"Deans",2022-08-30,3
0.0516899753651848,"Deans",2022-08-30,3
0.0605822139669475,"Deans",2022-08-30,3
0.0246715155469571,"Deans",2022-08-30,3
0.0153481878385046,"Deans",2022-08-30,3
0.0433888024440591,"Deans",2022-08-30,3
0.0124904144677617,"Deans",2022-08-30,3
0.0210117081175599,"Deans",2022-08-30,3
0.0659143200687971,"Deans",2022-08-30,3
0.0707074354005304,"Deans",2022-08-30,3
0.0453219133177072,"Deans",2022-08-30,3
0.0261044437817191,"Deans",2022-08-30,3
0.0153959901843281,"Deans",2022-08-30,3
0.0660776809374458,"Deans",2022-08-30,3
0.00713448118049054,"Deans",2022-08-30,3
0.0159979464605107,"Deans",2022-08-30,3
0.0338083553201546,"Deans",2022-08-30,3
0.01227953839331,"Deans",2022-08-30,3
0.0131901050695218,"Deans",2022-08-30,3
0.0134855979816245,"Deans",2022-08-30,3
0.0446803713637381,"Deans",2022-08-30,3
0.00962670650134661,"Deans",2022-08-30,3
0.0315596340592393,"Deans",2022-08-30,3
0.0622829260687466,"Deans",2022-08-30,3
0.0341142514267284,"Deans",2022-08-30,3
0.00846104514482507,"Deans",2022-08-30,3
0.0485079415462787,"Deans",2022-08-30,3
0.0708102891805821,"Deans",2022-08-30,3
0.0217601653580724,"Deans",2022-08-30,3
0.0313967245501353,"Deans",2022-08-30,3
0.0318484821099485,"Deans",2022-08-30,3
0.0157523350010242,"Deans",2022-08-30,3
0.0273073182258613,"Deans",2022-08-30,3
0.0552778528824885,"Deans",2022-08-30,3
0.00945417816301335,"Deans",2022-08-30,3
0.0760417371965352,"Deans",2022-08-30,3
0.0184780679355289,"Deans",2022-08-30,3
0.0254612960009596,"Deans",2022-08-30,3
0.03381675284163,"Deans",2022-08-30,3
0.0118431900804042,"Deans",2022-08-30,3
0.0504977612832022,"Deans",2022-08-30,3
0.0197001969271544,"Deans",2022-08-30,3
0.0349437373992624,"Deans",2022-08-30,4
0.0681635379519515,"Deans",2022-08-30,4
0.0388514865705051,"Deans",2022-08-30,4
0.0106193895574324,"Deans",2022-08-30,4
0.0344071168454092,"Deans",2022-08-30,4
0.045371612793273,"Deans",2022-08-30,4
0.0340894978259392,"Deans",2022-08-30,4
0.0307866813776941,"Deans",2022-08-30,4
0.010988238555123,"Deans",2022-08-30,4
0.0197902646935959,"Deans",2022-08-30,4
0.0461304172949523,"Deans",2022-08-30,4
0.0256399419282875,"Deans",2022-08-30,4
0.0334777358399236,"Deans",2022-08-30,4
0.0564392472287642,"Deans",2022-08-30,4
0.0180638536123285,"Deans",2022-08-30,4
0.00936990937942688,"Deans",2022-08-30,4
0.0195015996887037,"Deans",2022-08-30,4
0.0494809373618699,"Deans",2022-08-30,4
0.0220029360336333,"Deans",2022-08-30,4
0.0365015554214944,"Deans",2022-08-30,4
0.0392593502832089,"Deans",2022-08-30,4
0.0576086794577395,"Deans",2022-08-30,4
0.0487536896835355,"Deans",2022-08-30,4
0.0485146900720714,"Deans",2022-08-30,4
0.00862798951035107,"Deans",2022-08-30,4
0.00987478577708817,"Deans",2022-08-30,4
0.0451462372942021,"Deans",2022-08-30,4
0.0297816883076037,"Deans",2022-08-30,4
0.0209486041774264,"Deans",2022-08-30,4
0.0203457229403429,"Deans",2022-08-30,4
0.0301017476426578,"Deans",2022-08-30,4
0.0138168199228168,"Deans",2022-08-30,4
0.010292409701458,"Deans",2022-08-30,4
0.0637585187224592,"Deans",2022-08-30,4
0.0329416632953139,"Deans",2022-08-30,4
0.0409787427351134,"Deans",2022-08-30,4
0.0374629094603624,"Deans",2022-08-30,4
0.0342038996951334,"Deans",2022-08-30,4
0.0574805474452937,"Deans",2022-08-30,4
0.043038275925541,"Deans",2022-08-30,4
0.0153331778537249,"Deans",2022-08-30,4
0.0277736447399806,"Deans",2022-08-30,4
0.013105741643786,"Deans",2022-08-30,4
0.0667083929248051,"Deans",2022-08-30,4
0.0466986519235166,"Deans",2022-08-30,4
0.0171026786447201,"Deans",2022-08-30,4
0.0447515709343933,"Deans",2022-08-30,4
0.0643501628939659,"Deans",2022-08-30,4
0.0515166093813553,"Deans",2022-08-30,4
0.0287089686695802,"Deans",2022-08-30,4
0.0530589639783205,"Deans",2022-08-30,4
0.0159351451941219,"Deans",2022-08-30,4
0.0494546814056633,"Deans",2022-08-30,4
0.0130686502262282,"Deans",2022-08-30,4
0.0109501313448759,"Deans",2022-08-30,4
0.0384469751171515,"Deans",2022-08-30,4
0.0235748677361194,"Deans",2022-08-30,4
0.0134217151757968,"Deans",2022-08-30,4
0.0140678378999867,"Deans",2022-08-30,4
0.0573009612936312,"Deans",2022-08-30,4
0.0070725025045692,"Deans",2022-08-30,4
0.013759867329947,"Deans",2022-08-30,4
0.0428659900728441,"Deans",2022-08-30,4
0.0404360468827744,"Deans",2022-08-30,4
0.0536197730198435,"Deans",2022-08-30,4
0.0151681217502726,"Deans",2022-08-30,4
0.0334765264283187,"Deans",2022-08-30,4
0.0176352364995767,"Deans",2022-08-30,4
0.013468518035943,"Deans",2022-08-30,4
0.0304650773779607,"Deans",2022-08-30,4
0.0542977368206117,"Deans",2022-08-30,4
0.0366351778654969,"Deans",2022-08-30,4
0.0477156111687522,"Deans",2022-08-30,4
0.0099473093022196,"Deans",2022-08-30,4
0.0242012758684359,"Deans",2022-08-30,4
0.0528688034649124,"Deans",2022-08-30,4
0.0332882424408678,"Deans",2022-08-30,4
0.0133093862479109,"Deans",2022-08-30,4
0.0375683294638956,"Deans",2022-08-30,4
0.017898752705869,"Deans",2022-08-30,4
0.0374367824399421,"Deans",2022-08-30,4
0.0414138386018798,"Deans",2022-08-30,4
0.0281012657542118,"Deans",2022-08-30,4
0.0384281087452077,"Deans",2022-08-30,4
0.0370080306120837,"Deans",2022-08-30,4
0.0202175847196465,"Deans",2022-08-30,4
0.0575839115653038,"Deans",2022-08-30,4
0.0235680862512181,"Deans",2022-08-30,4
0.0282060109322679,"Deans",2022-08-30,4
0.0248000644078668,"Deans",2022-08-30,4
0.0727891402303419,"Deans",2022-08-30,4
0.0513207394465438,"Deans",2022-08-30,4
0.00802220557273269,"Deans",2022-08-30,4
0.0221915399923892,"Deans",2022-08-30,4
0.0400014820733481,"Deans",2022-08-30,4
0.0236914264032775,"Deans",2022-08-30,4
0.018090464765018,"Deans",2022-08-30,4
0.0802870469845881,"Deans",2022-08-30,4
0.0433002367603768,"Deans",2022-08-30,4
0.0383710131012837,"Deans",2022-08-30,4
0.029658728045709,"Deans",2022-08-30,5
0.0160182594598174,"Deans",2022-08-30,5
0.0437902886821336,"Deans",2022-08-30,5
0.0371316797479754,"Deans",2022-08-30,5
0.0523459945496299,"Deans",2022-08-30,5
0.0350323376924292,"Deans",2022-08-30,5
0.0628862377442315,"Deans",2022-08-30,5
0.0823575068076232,"Deans",2022-08-30,5
0.0305338069824865,"Deans",2022-08-30,5
0.0453841322512037,"Deans",2022-08-30,5
0.0501013269601987,"Deans",2022-08-30,5
0.05297990412019,"Deans",2022-08-30,5
0.037802773590544,"Deans",2022-08-30,5
0.0228664566597554,"Deans",2022-08-30,5
0.032836776832826,"Deans",2022-08-30,5
0.0425093260524858,"Deans",2022-08-30,5
0.0653401952954131,"Deans",2022-08-30,5
0.0232440718321923,"Deans",2022-08-30,5
0.0309600059292531,"Deans",2022-08-30,5
0.0497415664134859,"Deans",2022-08-30,5
0.0324833814363863,"Deans",2022-08-30,5
0.0495017760138394,"Deans",2022-08-30,5
0.0361881582107943,"Deans",2022-08-30,5
0.0283622187656711,"Deans",2022-08-30,5
0.0564827221188354,"Deans",2022-08-30,5
0.0276617659310972,"Deans",2022-08-30,5
0.0172095424618463,"Deans",2022-08-30,5
0.0447690687240286,"Deans",2022-08-30,5
0.0536443106526009,"Deans",2022-08-30,5
0.0379149237012454,"Deans",2022-08-30,5
0.0433408594175068,"Deans",2022-08-30,5
0.059128238729512,"Deans",2022-08-30,5
0.0206387593738605,"Deans",2022-08-30,5
0.0299613306725805,"Deans",2022-08-30,5
0.0461578527604491,"Deans",2022-08-30,5
0.0361904072765921,"Deans",2022-08-30,5
0.0450644017199311,"Deans",2022-08-30,5
0.0243456685995279,"Deans",2022-08-30,5
0.0273976546330009,"Deans",2022-08-30,5
0.0405900410854058,"Deans",2022-08-30,5
0.0490911078164312,"Deans",2022-08-30,5
0.0451883741971821,"Deans",2022-08-30,5
0.0235840488246031,"Deans",2022-08-30,5
0.0272535610157018,"Deans",2022-08-30,5
0.0451466381740541,"Deans",2022-08-30,5
0.0294827323357938,"Deans",2022-08-30,5
0.0208389529547178,"Deans",2022-08-30,5
0.00926805335647769,"Deans",2022-08-30,5
0.014860241452054,"Deans",2022-08-30,5
0.0289420472900633,"Deans",2022-08-30,5
0.0376475224614919,"Deans",2022-08-30,5
0.0529460851346684,"Deans",2022-08-30,5
0.0428139774864346,"Deans",2022-08-30,5
0.0435729405925398,"Deans",2022-08-30,5
0.0357193303370516,"Deans",2022-08-30,5
0.0438669723070066,"Deans",2022-08-30,5
0.0398809185289307,"Deans",2022-08-30,5
0.0251092717285842,"Deans",2022-08-30,5
0.0267663514729774,"Deans",2022-08-30,5
0.0357140692511398,"Deans",2022-08-30,5
0.0557714877559309,"Deans",2022-08-30,5
0.0158653864733532,"Deans",2022-08-30,5
0.0135594822304061,"Deans",2022-08-30,5
0.0299457639925834,"Deans",2022-08-30,5
0.0601456994658539,"Deans",2022-08-30,5
0.0359077452567824,"Deans",2022-08-30,5
0.0609516386789468,"Deans",2022-08-30,5
0.0157274727854688,"Deans",2022-08-30,5
0.0275350826189767,"Deans",2022-08-30,5
0.0681892726695007,"Deans",2022-08-30,5
0.0148955223037211,"Deans",2022-08-30,5
0.0294303870010878,"Deans",2022-08-30,5
0.0464447552630853,"Deans",2022-08-30,5
0.0342657682550629,"Deans",2022-08-30,5
0.0192583173631272,"Deans",2022-08-30,5
0.018471442196989,"Deans",2022-08-30,5
0.011771583004977,"Deans",2022-08-30,5
0.0154316513517228,"Deans",2022-08-30,5
0.0433108505665213,"Deans",2022-08-30,5
0.026598280365941,"Deans",2022-08-30,5
0.0347188749630072,"Deans",2022-08-30,5
0.0212554952914863,"Deans",2022-08-30,5
0.0584362374141411,"Deans",2022-08-30,5
0.0393716629834696,"Deans",2022-08-30,5
0.049944693675887,"Deans",2022-08-30,5
0.0559730182452741,"Deans",2022-08-30,5
0.0170937419391524,"Deans",2022-08-30,5
0.02875800576526,"Deans",2022-08-30,5
0.0270606763660523,"Deans",2022-08-30,5
0.0439983586026497,"Deans",2022-08-30,5
0.0545325081635307,"Deans",2022-08-30,5
0.0237635685456718,"Deans",2022-08-30,5
0.0157413284126586,"Deans",2022-08-30,5
0.0106533043790871,"Deans",2022-08-30,5
0.0213728753615162,"Deans",2022-08-30,5
0.011922156413763,"Deans",2022-08-30,5
0.0187227776034701,"Deans",2022-08-30,5
0.0563872690173417,"Deans",2022-08-30,5
0.0437179436199155,"Deans",2022-08-30,5
0.0314277700616288,"Deans",2022-08-30,5
0.0323413440222471,"Deans",2022-08-30,6
0.0282768690016308,"Deans",2022-08-30,6
0.0391396545196866,"Deans",2022-08-30,6
0.0517456919033755,"Deans",2022-08-30,6
0.0565885535704015,"Deans",2022-08-30,6
0.0129765750545954,"Deans",2022-08-30,6
0.0441356477318964,"Deans",2022-08-30,6
0.0136895496645688,"Deans",2022-08-30,6
0.031399838193666,"Deans",2022-08-30,6
0.012573327309384,"Deans",2022-08-30,6
0.0249130948366103,"Deans",2022-08-30,6
0.0341891643507364,"Deans",2022-08-30,6
0.0226720652465547,"Deans",2022-08-30,6
0.0608075174320459,"Deans",2022-08-30,6
0.0151423185334916,"Deans",2022-08-30,6
0.0372237833268654,"Deans",2022-08-30,6
0.0487665689541523,"Deans",2022-08-30,6
0.0402315635381258,"Deans",2022-08-30,6
0.0236186751100319,"Deans",2022-08-30,6
0.00871524131077505,"Deans",2022-08-30,6
0.0251757218934177,"Deans",2022-08-30,6
0.0336358355159613,"Deans",2022-08-30,6
0.0444235385420836,"Deans",2022-08-30,6
0.0232630564230672,"Deans",2022-08-30,6
0.0309632114565338,"Deans",2022-08-30,6
0.0303781037898989,"Deans",2022-08-30,6
0.0387075475511961,"Deans",2022-08-30,6
0.0165527251822463,"Deans",2022-08-30,6
0.0285657232454616,"Deans",2022-08-30,6
0.0445524009617614,"Deans",2022-08-30,6
0.0261459838640978,"Deans",2022-08-30,6
0.0499801650136049,"Deans",2022-08-30,6
0.0225458368268164,"Deans",2022-08-30,6
0.0168071373456898,"Deans",2022-08-30,6
0.0162125181623894,"Deans",2022-08-30,6
0.0113752216121537,"Deans",2022-08-30,6
0.0557481035991896,"Deans",2022-08-30,6
0.0383422821678016,"Deans",2022-08-30,6
0.0365715414137497,"Deans",2022-08-30,6
0.0409895573603554,"Deans",2022-08-30,6
0.0444462108792597,"Deans",2022-08-30,6
0.0346711977479366,"Deans",2022-08-30,6
0.0469783802261189,"Deans",2022-08-30,6
0.0138447013202787,"Deans",2022-08-30,6
0.0380899194207719,"Deans",2022-08-30,6
0.0139674620423868,"Deans",2022-08-30,6
0.0434724530358103,"Deans",2022-08-30,6
0.0400325336331295,"Deans",2022-08-30,6
0.0448051813476848,"Deans",2022-08-30,6
0.0331402040316,"Deans",2022-08-30,6
0.0225406947208617,"Deans",2022-08-30,6
0.044953599408849,"Deans",2022-08-30,6
0.0425795757837601,"Deans",2022-08-30,6
0.055158642335966,"Deans",2022-08-30,6
0.0428593409040083,"Deans",2022-08-30,6
0.0284322968726522,"Deans",2022-08-30,6
0.0432922016139325,"Deans",2022-08-30,6
0.0379980969600945,"Deans",2022-08-30,6
0.0348805485933574,"Deans",2022-08-30,6
0.0254562472706214,"Deans",2022-08-30,6
0.0357300233905953,"Deans",2022-08-30,6
0.0346386528458511,"Deans",2022-08-30,6
0.0139961284908827,"Deans",2022-08-30,6
0.021832572256307,"Deans",2022-08-30,6
0.0494506064794642,"Deans",2022-08-30,6
0.0268263308017,"Deans",2022-08-30,6
0.0854047892500809,"Deans",2022-08-30,6
0.0363000975148967,"Deans",2022-08-30,6
0.041932951948154,"Deans",2022-08-30,6
0.05147792453722,"Deans",2022-08-30,6
0.0346191426577813,"Deans",2022-08-30,6
0.0336866889478191,"Deans",2022-08-30,6
0.0608866102987448,"Deans",2022-08-30,6
0.0322147472163509,"Deans",2022-08-30,6
0.0271931442191485,"Deans",2022-08-30,6
0.0347592704885269,"Deans",2022-08-30,6
0.0547927302034005,"Deans",2022-08-30,6
0.0347141562466556,"Deans",2022-08-30,6
0.0127860546248644,"Deans",2022-08-30,6
0.0392558151834491,"Deans",2022-08-30,6
0.0478856445726624,"Deans",2022-08-30,6
0.0310308166558641,"Deans",2022-08-30,6
0.0668070641142445,"Deans",2022-08-30,6
0.0381974840866194,"Deans",2022-08-30,6
0.0354873242284417,"Deans",2022-08-30,6
0.023860697785514,"Deans",2022-08-30,6
0.0315254579036542,"Deans",2022-08-30,6
0.0155013471238138,"Deans",2022-08-30,6
0.0554438392911767,"Deans",2022-08-30,6
0.0355389142258123,"Deans",2022-08-30,6
0.0569640214634802,"Deans",2022-08-30,6
0.0227805567595942,"Deans",2022-08-30,6
0.0470756677738881,"Deans",2022-08-30,6
0.0337103427411394,"Deans",2022-08-30,6
0.0400111043187633,"Deans",2022-08-30,6
0.030736717213846,"Deans",2022-08-30,6
0.0253673472893109,"Deans",2022-08-30,6
0.047983625820947,"Deans",2022-08-30,6
0.019843771977161,"Deans",2022-08-30,6
0.058625180977449,"Deans",2022-08-30,6
0.0282266768992194,"Deans",2022-08-30,7
0.023678852076058,"Deans",2022-08-30,7
0.0429099232588523,"Deans",2022-08-30,7
0.0616754875971171,"Deans",2022-08-30,7
0.0410900669705595,"Deans",2022-08-30,7
0.0352941707218871,"Deans",2022-08-30,7
0.0454647478263672,"Deans",2022-08-30,7
0.0211531087852391,"Deans",2022-08-30,7
0.0545751958743889,"Deans",2022-08-30,7
0.0507462350052674,"Deans",2022-08-30,7
0.0306604307109409,"Deans",2022-08-30,7
0.0288321333280551,"Deans",2022-08-30,7
0.0403902559418062,"Deans",2022-08-30,7
0.0257235710801522,"Deans",2022-08-30,7
0.0443453235673514,"Deans",2022-08-30,7
0.0636069917006613,"Deans",2022-08-30,7
0.036197394479399,"Deans",2022-08-30,7
0.0299837897285486,"Deans",2022-08-30,7
0.0268176562014932,"Deans",2022-08-30,7
0.0265330767619121,"Deans",2022-08-30,7
0.0187918052409247,"Deans",2022-08-30,7
0.0533494273942052,"Deans",2022-08-30,7
0.0476894677406273,"Deans",2022-08-30,7
0.0475491229489868,"Deans",2022-08-30,7
0.0417312529575831,"Deans",2022-08-30,7
0.0422041593801511,"Deans",2022-08-30,7
0.0263501113021825,"Deans",2022-08-30,7
0.0493192987000836,"Deans",2022-08-30,7
0.0360972600476828,"Deans",2022-08-30,7
0.0324982681072551,"Deans",2022-08-30,7
0.0493512300663307,"Deans",2022-08-30,7
0.00832783594992633,"Deans",2022-08-30,7
0.0298825351405102,"Deans",2022-08-30,7
0.026039057678472,"Deans",2022-08-30,7
0.0238989888729755,"Deans",2022-08-30,7
0.0407513120897084,"Deans",2022-08-30,7
0.0360673747814825,"Deans",2022-08-30,7
0.0370005222975884,"Deans",2022-08-30,7
0.0219322087931591,"Deans",2022-08-30,7
0.0326290296394953,"Deans",2022-08-30,7
0.0508739955961996,"Deans",2022-08-30,7
0.0221039335016145,"Deans",2022-08-30,7
0.0217917724074139,"Deans",2022-08-30,7
0.0257861202228361,"Deans",2022-08-30,7
0.0471307962501382,"Deans",2022-08-30,7
0.0284009403037987,"Deans",2022-08-30,7
0.0236821730867613,"Deans",2022-08-30,7
0.0330004713577879,"Deans",2022-08-30,7
0.0159568237275456,"Deans",2022-08-30,7
0.00839466789177098,"Deans",2022-08-30,7
0.0134485523504942,"Deans",2022-08-30,7
0.0303504860951055,"Deans",2022-08-30,7
0.0351746882149409,"Deans",2022-08-30,7
0.0130387014357872,"Deans",2022-08-30,7
0.0414046168223778,"Deans",2022-08-30,7
0.0177875709557629,"Deans",2022-08-30,7
0.0378816533714085,"Deans",2022-08-30,7
0.0507539645626852,"Deans",2022-08-30,7
0.0442505528474088,"Deans",2022-08-30,7
0.0444168142282693,"Deans",2022-08-30,7
0.0442795960142165,"Deans",2022-08-30,7
0.0238727789751876,"Deans",2022-08-30,7
0.0327326543037539,"Deans",2022-08-30,7
0.0141779748305302,"Deans",2022-08-30,7
0.0250761173139795,"Deans",2022-08-30,7
0.0450608392382484,"Deans",2022-08-30,7
0.0343229192233688,"Deans",2022-08-30,7
0.0212007257919068,"Deans",2022-08-30,7
0.0369899992088376,"Deans",2022-08-30,7
0.0190205297089461,"Deans",2022-08-30,7
0.0171225415573584,"Deans",2022-08-30,7
0.0416848181192754,"Deans",2022-08-30,7
0.0396515278317239,"Deans",2022-08-30,7
0.0310805425796448,"Deans",2022-08-30,7
0.0224457325490696,"Deans",2022-08-30,7
0.05648772497496,"Deans",2022-08-30,7
0.0319860852564465,"Deans",2022-08-30,7
0.0250511535635567,"Deans",2022-08-30,7
0.0208097759303854,"Deans",2022-08-30,7
0.0163953421781742,"Deans",2022-08-30,7
0.0168712966716314,"Deans",2022-08-30,7
0.0198810506415253,"Deans",2022-08-30,7
0.0325454622105092,"Deans",2022-08-30,7
0.0239867394210072,"Deans",2022-08-30,7
0.054046961614572,"Deans",2022-08-30,7
0.022192596568911,"Deans",2022-08-30,7
0.0323287854528494,"Deans",2022-08-30,7
0.018400307717438,"Deans",2022-08-30,7
0.0164755007789755,"Deans",2022-08-30,7
0.0583050347404383,"Deans",2022-08-30,7
0.0312448138524528,"Deans",2022-08-30,7
0.0264158925588753,"Deans",2022-08-30,7
